The meat here is horrible and the horchata is nasty taste like dirty sink water. I do not recommend this Filibertos.,,,,
We live very close to Greek Wraps and frequent it often. I love local places close by. We do take out and sit down. I love the gyros. I would say the best I have ever had. My boyfriend loves the chicken shawarma. The rice pilaf is so good. The flaming feta appetizer is a hit as well. The food is always fresh and fast. The service is always top notched. We are blessed to have this wonderful place so close by.,Service,,,
Went in for the first time last night. Service was excellent place was very clean and our food tasted great. On top of that it was very reasonably priced. Looking forward to the next tim we order again.,Service,,Value,
People here are friendly and made the sandwiches fast. Love Jersey Mikes and always a good lunch spot when I am on the road for work.,Service,,,
The tasty chicken schnitzel with their awesome lemonana. Yummy!! NOTE to the owner: please bring back the Jerusalem Mix pleaseeee.,,,,
My go to for delivery. Excellent pizza reminds me of the New York style I grew up on. Love the fried zucchini and the great antipasto salad too! Quick delivery and the price is right for authentic New York style pizza.,Service,,Value,
There are lots of features I liked: good location local feel down to earth staff and good selection of pastries. The savory scone was great and some other items were good- not quite fantastic. Coffee was good but not as strong as I personally like. Overall good to try and will stop by to try other coffee options,,,Value,
Always a bit busy at this location but a great treat to pick up before strolling around town square,,,,Location
The service is excellent and the portions are generous but found the food very disappointing. The sauces (cheese and benedict) were too salty and tasted like chemicals rather than made from fresh ingredients. The crepes had a pastey texture and were tasteless. The bacon felt like it had been microwaved.The two little pieces of fruit on the plate were good though.\nToo many great breakfast places to enjoy to want to go back.,Service,,,
"Delicious. It\'s the most authentic Mexican food you can get on State Street. I\'ve only gotten takeout so I\'m not sure how the ""in-restaurant"" experience is but I do know the food is great. My favorite is the carnitas tacos w/beans and rice. Always satisfying.",,,,
pizza and wings were decent but there is a delivery charge and a credit card fee that tacked on an extra $10 to our total bill.,,,Value,
Over price food with average taste. Ambiance and service is above average. Defiantly recommend Raku as a better alternative while in Vegas if you crave for Japanese cuisine.,Service,Ambience,Value,
I was really excited to try this place and very disappointed! It is a breakfast place so to overcook eggs is terrible! I ordered the chicken fried steak it was not seasoned and chewy. Service was slow and disorganized and it was not busy at all.,Service,,,
Best Starbucks in Gilbert!! All of the baristas are so nice!! The pastrys there are always fresh and not old or hard.,Service,,,
Love to come to this place for early dim sum...great food price and dim sum.\nThe har gow scallop dumpling char sui so and durian pastry are sinful!,,,Value,
The food was awesome and the service was great. I will definitely eat here again. I ordered the lucky burger which is probably the the most regular burger there but the burger was so well made. They come in a combo meal with a fries and drink. Fries were on point. The price was also very reasonsble.,Service,,Value,
Our new favorite Italian food restaurant to come to..... we loved the ambience the food the service!!! \n Chelsey was our server and she was great! \nHer attention to detail prompt service and genuine concern in meeting our diet needs was much appreciated.... (\nWe will be back soon!!,Service,Ambience,,
We went for a quick lunch and so the kids could play in the water court. We had pizza ceasar salad and the garlic knots. Wow everything was great. The service the food and the atmosphere. We will definitely be returning.,Service,Ambience,,
"LOVE this place. Food and drinks are excellent staff is friendly atmosphere is relaxing yet energizing. Live music on occasion. It\'s been a ""go to"" spot for me for years.",Service,Ambience,,
Horrible service. Placed my order and called back 1.5 hours and canceled my order. Fifteen minutes after that the driver showed up surprised that I had canceled the order. No communication no reorders. Well yelp requires me to choose a star so I chose one.,Service,,,
Delicious and well-priced breakfast spot. Small tables and self-seating make for a casual atmosphere. Sweet potato pancakes are excellent!,,Ambience,Value,
Fun atmosphere with a cool theme. Waiter was nice and friendly. Our waiter continued to check our water cups and let us be without bugging us. Service was fast and the western omelette was cooked to perfection (peppers were soft and onions were transluent).\n\nWould recommend this place to anyone (especially those who like breakfast all day).,Service,Ambience,,
The pad thai here was amazing and the prices were very reasonable. The place was very nice. However the two people tables are very small. The service was good and they were very fast. i would definitely come back here.,Service,,Value,
I read other reviews and many people said the same thing...why is the place empty? I hope that more people try this place because the food is good. I had a very good experience when I went with a relative. We both had one of the spring rolls and a salad. The food was fresh and light. The atmosphere of the restaurant matches the food.,,Ambience,,
